Período	Campo	Poço ANP	Petróleo Equivalente (boe/d)	Óleo (m3/d)	Gás Natural (mil m3/d)	Água (m3/d)	Dias	Potencial	ef	Potencial (m³/d)
2010-08-01	RONCADOR	7-RO-60HP-RJS	14030,91	1689,82	540,92	0,11	-4,104109589041095	1750,0	0,9656114285714286	
2010-09-01	RONCADOR	7-RO-60HP-RJS	14158,38	1710,62	540,38	0,06	-4,019178082191781	1750,0	0,9774971428571428	
2010-10-01	RONCADOR	7-RO-60HP-RJS	14163,95	1736,06	515,83	2,25	-3,9369863013698625	1750,0	0,9920342857142856	
2010-11-01	RONCADOR	7-RO-60HP-RJS	14048,24	1770,64	462,85	5,5	-3,852054794520548	1750,0	1,0	
2010-12-01	RONCADOR	7-RO-60HP-RJS	13740,03	1749,22	435,27	10,47	-3,7698630136986298	1750,0	0,9995542857142857	
2011-01-01	RONCADOR	7-RO-60HP-RJS	13659,26	1765,32	406,33	17,42	-3,6849315068493147	1750,0	1,0	
2011-02-01	RONCADOR	7-RO-60HP-RJS	13184,12	1721,27	374,84	17,39	-3,5999999999999996	1750,0	0,9835828571428571	
2011-03-01	RONCADOR	7-RO-60HP-RJS	12967,23	1744,34	317,29	18,66	-3,5232876712328762	1750,0	0,9967657142857143	
2011-04-01	RONCADOR	7-RO-60HP-RJS	12623,55	1691,79	315,19	24,59	-3,438356164383561	1750,0	0,9667371428571429	
2011-05-01	RONCADOR	7-RO-60HP-RJS	13025,06	1758,53	312,29	20,92	-3,3561643835616435	1750,0	1,0	
2011-06-01	RONCADOR	7-RO-60HP-RJS	12351,79	1704,86	258,91	23,37	-3,2712328767123284	1750,0	0,9742057142857142	
2011-07-01	RONCADOR	7-RO-60HP-RJS	11412,07	1642,89	171,48	29,76	-3,1890410958904107	1750,0	0,9387942857142858	
2011-08-01	RONCADOR	7-RO-60HP-RJS	11254,78	1643,4	145,97	31,77	-3,1041095890410957	1600,0	1,0	
2011-09-01	RONCADOR	7-RO-60HP-RJS	11227,4	1643,86	141,15	34,45	-3,0191780821917806	1600,0	1,0	
2011-10-01	RONCADOR	7-RO-60HP-RJS	10950,2	1610,04	130,9	38,76	-2,9369863013698625	1600,0	1,0	
2011-11-01	RONCADOR	7-RO-60HP-RJS	11014,72	1629,65	121,55	40,07	-2,8520547945205474	1600,0	1,0	
2011-12-01	RONCADOR	7-RO-60HP-RJS	10916,52	1609,08	126,5	52,74	-2,7698630136986298	1600,0	1,0	
2012-01-01	RONCADOR	7-RO-60HP-RJS	10756,77	1580,04	130,15	54,55	-2,6849315068493147	1600,0	0,987525	
2012-02-01	RONCADOR	7-RO-60HP-RJS	10505,9	1544,34	125,97	56,67	-2,5999999999999996	1600,0	0,9652124999999999	
2012-03-01	RONCADOR	7-RO-60HP-RJS	10607,59	1555,54	130,94	50,29	-2,5205479452054793	1600,0	0,9722124999999999	
2012-04-01	RONCADOR	7-RO-60HP-RJS	10639,37	1560,37	131,16	49,82	-2,435616438356164	1600,0	0,9752312499999999	
2012-05-01	RONCADOR	7-RO-60HP-RJS	10440,06	1526,82	133,02	65,17	-2,353424657534246	1600,0	0,9542625	
2012-06-01	RONCADOR	7-RO-60HP-RJS	10207,55	1489,3	133,57	68,54	-2,268493150684931	1600,0	0,9308124999999999	
2012-07-01	RONCADOR	7-RO-60HP-RJS	10380,75	1500,9	149,51	68,85	-2,1863013698630134	1600,0	0,9380625	
2012-08-01	RONCADOR	7-RO-60HP-RJS	10746,89	1554,79	153,83	73,76	-2,1013698630136983	1600,0	0,97174375	
2012-09-01	RONCADOR	7-RO-60HP-RJS	10791,56	1567,93	147,79	74,9	-2,0164383561643833	1600,0	0,9799562500000001	
2012-10-01	RONCADOR	7-RO-60HP-RJS	10714,44	1557,83	145,63	71,7	-1,9342465753424656	1600,0	0,9736437499999999	
2012-11-01	RONCADOR	7-RO-60HP-RJS	10945,4	1602,0	138,18	66,75	-1,8493150684931505	1600,0	1,0	
2012-12-01	RONCADOR	7-RO-60HP-RJS	10272,43	1513,69	119,5	63,07	-1,7671232876712324	1600,0	0,94605625	
2013-01-01	RONCADOR	7-RO-60HP-RJS	10538,14	1533,9	141,53	67,03	-1,6821917808219173	1600,0	0,9586875	
2013-02-01	RONCADOR	7-RO-60HP-RJS	9664,64	1409,75	126,81	59,22	-1,5972602739726023	1600,0	0,88109375	
2013-03-01	RONCADOR	7-RO-60HP-RJS	4169,38	601,45	61,43	25,06	-1,5205479452054789	1600,0	0,37590625000000005	
2013-04-01	RONCADOR	7-RO-60HP-RJS	10240,76	1475,85	152,3	65,77	-1,4356164383561643	1600,0	0,92240625	
2013-05-01	RONCADOR	7-RO-60HP-RJS	9788,22	1419,69	136,51	68,45	-1,3534246575342461	1600,0	0,8873062500000001	
2013-06-01	RONCADOR	7-RO-60HP-RJS	9975,83	1434,22	151,81	62,5	-1,2684931506849315	1600,0	0,8963875	
2013-07-01	RONCADOR	7-RO-60HP-RJS	10225,87	1471,57	154,22	96,47	-1,1863013698630134	1600,0	0,91973125	
2013-08-01	RONCADOR	7-RO-60HP-RJS	9868,11	1437,38	131,52	99,37	-1,1013698630136979	1600,0	0,8983625000000001	
2013-09-01	RONCADOR	7-RO-60HP-RJS	10239,68	1491,16	136,82	93,11	-1,0164383561643833	1600,0	0,931975	
2013-10-01	RONCADOR	7-RO-60HP-RJS	10632,68	1545,93	144,53	97,1	-0,9342465753424651	1600,0	0,96620625	
2013-11-01	RONCADOR	7-RO-60HP-RJS	10586,8	1533,28	149,89	97,87	-0,8493150684931505	1600,0	0,9582999999999999	
2013-12-01	RONCADOR	7-RO-60HP-RJS	10344,01	1495,84	148,72	95,48	-0,7671232876712324	1600,0	0,9349	
2014-01-01	RONCADOR	7-RO-60HP-RJS	11194,09	1568,39	211,33	113,67	-0,6821917808219178	1600,0	0,9802437500000001	
2014-02-01	RONCADOR	7-RO-60HP-RJS	11553,7	1608,85	228,04	121,09	-0,5972602739726023	1600,0	1,0	
2014-03-01	RONCADOR	7-RO-60HP-RJS	11398,26	1596,42	215,76	117,21	-0,5205479452054789	1600,0	0,9977625	
2014-04-01	RONCADOR	7-RO-60HP-RJS	10924,96	1580,33	156,6	100,87	-0,43561643835616426	1600,0	0,98770625	
2014-05-01	RONCADOR	7-RO-60HP-RJS	10598,25	1534,9	150,08	97,97	-0,3534246575342461	1600,0	0,9593125	
2014-06-01	RONCADOR	7-RO-60HP-RJS	10401,35	1513,09	140,59	96,58	-0,2684931506849315	1600,0	0,9456812499999999	
2014-07-01	RONCADOR	7-RO-60HP-RJS	10890,77	1568,81	162,69	100,13	-0,18630136986301338	1600,0	0,9805062499999999	
2014-08-01	RONCADOR	7-RO-60HP-RJS	10793,76	1534,51	181,56	97,95	-0,10136986301369788	1600,0	0,95906875	
2014-09-01	RONCADOR	7-RO-60HP-RJS	10953,46	1544,31	197,15	107,74	-0,016438356164383272	1600,0	0,96519375	
2014-10-01	RONCADOR	7-RO-60HP-RJS	11266,78	1574,08	217,2	123,7	0,06575342465753486	1588,4981356006683	0,9909234167308504	
2014-11-01	RONCADOR	7-RO-60HP-RJS	11018,79	1478,04	273,8	128,52	0,15068493150684947	1573,8482093108378	0,9391248731967674	
2014-12-01	RONCADOR	7-RO-60HP-RJS	11166,13	1472,14	303,13	128,01	0,2328767123287676	1559,8882005837725	0,9437471220367373	
2015-01-01	RONCADOR	7-RO-60HP-RJS	10712,75	1415,31	287,88	123,07	0,3178082191780822	1545,6825863068702	0,9156537134714237	
2015-02-01	RONCADOR	7-RO-60HP-RJS	10411,09	1393,84	261,4	121,2	0,4027397260273977	1531,6955040708146	0,9099981009904163	
2015-03-01	RONCADOR	7-RO-60HP-RJS	10108,33	1349,55	257,55	117,35	0,47945205479452113	1519,2459178528652	0,888302534922921	
2015-04-01	RONCADOR	7-RO-60HP-RJS	9866,31	1338,6	230,02	118,52	0,5643835616438357	1505,6618306046084	0,8890442546866425	
2015-05-01	RONCADOR	7-RO-60HP-RJS	9421,62	1299,36	198,56	144,37	0,6465753424657539	1492,7113596204106	0,8704696937058354	
2015-06-01	RONCADOR	7-RO-60HP-RJS	9250,39	1291,06	179,64	143,45	0,7315068493150685	1479,5269055258887	0,8726167771454624	
2015-07-01	RONCADOR	7-RO-60HP-RJS	8154,05	1163,66	132,74	129,29	0,8136986301369866	1466,9551333169916	0,7932485279006464	
2015-08-01	RONCADOR	7-RO-60HP-RJS	8150,54	1174,52	121,32	158,14	0,8986301369863021	1454,1539132967778	0,8076999203868268	
2015-09-01	RONCADOR	7-RO-60HP-RJS	8142,5	1175,04	119,51	160,23	0,9835616438356167	1441,541444352821	0,8151274488868638	
2015-10-01	RONCADOR	7-RO-60HP-RJS	5756,72	835,45	79,79	107,8	1,0657534246575349	1429,5118661828415	0,5844302658577176	
2015-11-01	RONCADOR	7-RO-60HP-RJS	9233,25	1354,25	113,72	153,82	1,1506849315068495	1417,2595052421416	0,9555413070019408	
2015-12-01	RONCADOR	7-RO-60HP-RJS	8693,8	1277,14	105,06	153,09	1,2328767123287676	1405,5713852048475	0,9086269210111091	
2016-01-01	RONCADOR	7-RO-60HP-RJS	7119,24	1063,5	68,37	145,02	1,3178082191780822	1393,6647857663838	0,7630959832390223	
2016-02-01	RONCADOR	7-RO-60HP-RJS	7007,43	1047,27	66,83	142,81	1,4027397260273977	1381,9286388102087	0,7578321850986909	
2016-03-01	RONCADOR	7-RO-60HP-RJS	7012,67	1045,32	69,61	142,54	1,4821917808219185	1371,1009394061748	0,7623946348200513	
2016-04-01	RONCADOR	7-RO-60HP-RJS	6988,55	1040,55	70,54	141,89	1,567123287671233	1359,6850498120275	0,7652875201825988	
2016-05-01	RONCADOR	7-RO-60HP-RJS	7175,51	1073,35	67,47	139,42	1,6493150684931512	1348,790405483628	0,7957870960797166	
2016-06-01	RONCADOR	7-RO-60HP-RJS	7092,45	1065,99	61,62	121,2	1,7342465753424658	1337,6876071117522	0,7968900917768208	
2016-07-01	RONCADOR	7-RO-60HP-RJS	7242,01	1083,86	67,53	147,8	1,816438356164384	1327,090080591995	0,8167192384683534	
2016-08-01	RONCADOR	7-RO-60HP-RJS	6994,54	1048,16	63,88	142,93	1,9013698630136986	1316,2883863996808	0,7962996641388997	
2016-09-01	RONCADOR	7-RO-60HP-RJS	7003,41	1049,58	63,88	143,12	1,986301369863014	1305,6353077994995	0,8038845102687581	
2016-10-01	RONCADOR	7-RO-60HP-RJS	7209,38	1068,8	77,4	123,09	2,0684931506849322	1295,4646745567138	0,8250321456011337	
2016-11-01	RONCADOR	7-RO-60HP-RJS	6443,08	958,41	65,96	127,17	2,153424657534247	1285,095718913507	0,7457888045960455	
2016-12-01	RONCADOR	7-RO-60HP-RJS	4120,15	617,48	37,58	100,52	2,235616438356165	1275,1948601473157	0,48422403453591883	
2017-01-01	RONCADOR	7-RO-60HP-RJS	6740,97	1010,19	61,54	164,45	2,3205479452054796	1265,0994458588264	0,7985063967158895	
2017-02-01	RONCADOR	7-RO-60HP-RJS	6554,68	983,89	58,21	160,17	2,405479452054795	1255,1391517109541	0,7838891796649013	
2017-03-01	RONCADOR	7-RO-60HP-RJS	6443,67	971,59	52,87	158,17	2,4821917808219176	1246,256782333769	0,7796065897275025	
2017-04-01	RONCADOR	7-RO-60HP-RJS	5933,61	893,62	49,75	158,74	2,567123287671233	1236,546688275717	0,7226738856468851	
2017-05-01	RONCADOR	7-RO-60HP-RJS	6115,36	924,76	47,51	238,46	2,6493150684931503	1227,2716407085645	0,7535088152661056	
2017-06-01	RONCADOR	7-RO-60HP-RJS	6095,72	923,01	46,13	238,01	2,734246575342466	1217,8109992937732	0,7579254913408298	
2017-07-01	RONCADOR	7-RO-60HP-RJS	6538,75	976,2	63,37	217,38	2,816438356164383	1208,7729742917143	0,8075958188691377	
2017-08-01	RONCADOR	7-RO-60HP-RJS	7669,81	1141,05	78,35	238,7	2,9013698630136986	1199,5528330987647	0,9512294652769596	
2017-09-01	RONCADOR	7-RO-60HP-RJS	7685,08	1142,1	79,73	238,92	2,986301369863014	1190,4516149974445	0,9593838049456984	
2017-10-01	RONCADOR	7-RO-60HP-RJS	7951,86	1199,21	65,04	232,11	3,0684931506849313	1181,7551859253208	1,0	
2017-11-01	RONCADOR	7-RO-60HP-RJS	7542,88	1146,39	52,83	219,99	3,153424657534247	1172,8817354437954	0,9774131230428178	
2017-12-01	RONCADOR	7-RO-60HP-RJS	7295,91	1110,23	49,73	206,71	3,235616438356164	1164,4018280379182	0,9534766892892974	
2018-01-01	RONCADOR	7-RO-60HP-RJS	7047,52	1059,89	60,58	155,58	3,3205479452054796	1155,7481801002095	0,917059631370652	
2018-02-01	RONCADOR	7-RO-60HP-RJS	7240,27	1098,84	52,27	162,71	3,405479452054795	1147,2032975230902	0,9578424350526966	
2018-03-01	RONCADOR	7-RO-60HP-RJS	6929,89	1068,18	33,58	195,94	3,4821917808219176	1139,577227282919	0,9373476184206045	
2018-04-01	RONCADOR	7-RO-60HP-RJS	6284,96	966,98	32,25	177,37	3,567123287671233	1131,2340815151038	0,854800978684171	
2018-05-01	RONCADOR	7-RO-60HP-RJS	6260,09	956,45	38,82	170,25	3,6493150684931503	1123,2584533258114	0,8514959288025701	
2018-06-01	RONCADOR	7-RO-60HP-RJS	6290,4	944,39	55,7	185,8	3,734246575342466	1115,1168846726894	0,846897767382653	
2018-07-01	RONCADOR	7-RO-60HP-RJS	5951,2	901,38	44,78	192,53	3,816438356164383	1107,3330002326127	0,814009877616445	
2018-08-01	RONCADOR	7-RO-60HP-RJS	5973,33	903,67	46,02	193,02	3,9013698630136986	1099,3862008192032	0,821976844285142	
2018-09-01	RONCADOR	7-RO-60HP-RJS	6373,53	963,5	49,81	199,32	3,986301369863014	1091,5358683559252	0,8827011809068874	
2018-10-01	RONCADOR	7-RO-60HP-RJS	6118,52	920,33	52,44	187,17	4,068493150684931	1084,0290721322299	0,8489901457990955	
2018-11-01	RONCADOR	7-RO-60HP-RJS	5123,7	773,48	41,12	157,3	4,153424657534247	1076,363792552814	0,7186046254543142	
2018-12-01	RONCADOR	7-RO-60HP-RJS	5371,91	808,65	45,41	164,45	4,235616438356164	1069,0330964670998	0,7564312112247936	
2019-01-01	RONCADOR	7-RO-60HP-RJS	5340,13	800,93	48,08	162,88	4,32054794520548	1061,546770654391	0,7544933696197543	
2019-02-01	RONCADOR	7-RO-60HP-RJS	5250,66	786,5	48,29	159,95	4,405479452054795	1054,1491341214144	0,7460993653953074	
2019-03-01	RONCADOR	7-RO-60HP-RJS	4884,37	737,57	38,98	150,0	4,482191780821918	1047,5423997564878	0,7040956052675824	
2019-04-01	RONCADOR	7-RO-60HP-RJS	5815,28	881,76	42,79	201,24	4,567123287671233	1040,3095070843062	0,8475939073856243	
2019-05-01	RONCADOR	7-RO-60HP-RJS	5825,37	884,56	41,59	206,14	4,64931506849315	1033,3903938523008	0,855978539439014	
2019-06-01	RONCADOR	7-RO-60HP-RJS	5661,62	854,16	45,97	203,52	4,734246575342466	1026,3224357262109	0,8322530720042272	
2019-07-01	RONCADOR	7-RO-60HP-RJS	5760,19	868,06	47,74	212,96	4,816438356164383	1019,5603644755284	0,8514061847103465	
2019-08-01	RONCADOR	7-RO-60HP-RJS	5852,67	888,79	41,71	218,05	4,901369863013699	1012,6520805889863	0,8776854529179017	
2019-09-01	RONCADOR	7-RO-60HP-RJS	6216,19	939,19	49,1	230,41	4,986301369863014	1005,8229959370595	0,9337527614637784	
2019-10-01	RONCADOR	7-RO-60HP-RJS	5080,02	768,6	39,06	193,73	5,068493150684931	999,2884106708278	0,7691473170233553	
2019-11-01	RONCADOR	7-RO-60HP-RJS	5595,47	866,65	22,96	233,16	5,153424657534247	992,6114693393333	0,8731009330134264	
2019-12-01	RONCADOR	7-RO-60HP-RJS	3143,04	474,61	25,09	127,69	5,235616438356164	986,2218015761586	0,48124062887424357	
2020-01-01	RONCADOR	7-RO-60HP-RJS	5903,03	894,03	44,47	221,1	5,32054794520548	979,6922618415812	0,9125620716034266	
2020-02-01	RONCADOR	7-RO-60HP-RJS	5726,94	858,81	51,7	184,7	5,405479452054795	973,2358749194938	0,8824273972340373	
2020-03-01	RONCADOR	7-RO-60HP-RJS	5717,11	845,13	63,82	181,76	5,484931506849316	967,2612342781674	0,8737350056530389	
2020-04-01	RONCADOR	7-RO-60HP-RJS	5281,37	799,23	40,44	198,35	5,569863013698631	960,9431823420405	0,8317141061889757	
2020-05-01	RONCADOR	7-RO-60HP-RJS	5030,46	762,05	37,73	195,3	5,652054794520549	954,8954444996397	0,7980454869583238	
2020-06-01	RONCADOR	7-RO-60HP-RJS	3133,68	474,17	24,05	152,11	5,736986301369864	948,7137819687862	0,49980300593504057	
2020-07-01	RONCADOR	7-RO-60HP-RJS	5567,58	840,54	44,64	283,17	5,819178082191781	942,7960204877049	0,891539613802349	
2020-08-01	RONCADOR	7-RO-60HP-RJS	5868,32	894,32	38,67	237,3	5,904109589041097	936,7466273947056	0,9547085346731344	
2020-09-01	RONCADOR	7-RO-60HP-RJS	5975,21	913,29	36,7	235,5	5,989041095890411	930,7629256557266	0,9812273080780298	
2020-10-01	RONCADOR	7-RO-60HP-RJS	5521,6	846,03	31,83	224,44	6,07123287671233	925,0338489749691	0,9145935588600207	
2020-11-01	RONCADOR	7-RO-60HP-RJS	5114,79	773,48	39,7	224,56	6,156164383561643	919,1765019299881	0,8414923557944853	
2020-12-01	RONCADOR	7-RO-60HP-RJS	5880,37	878,69	56,21	255,1	6,238356164383562	913,5678794540164	0,9618223448542644	
2021-01-01	RONCADOR	7-RO-60HP-RJS	5314,81	797,96	47,03	243,53	6,323287671232878	907,833152777965	0,8789720859590183	
2021-02-01	RONCADOR	7-RO-60HP-RJS	5526,05	824,32	54,25	307,99	6,4082191780821915	902,1593558100001	0,9137188399048278	
2021-03-01	RONCADOR	7-RO-60HP-RJS	3949,95	590,22	37,77	203,5	6,484931506849316	897,0862491168108	0,6579300491798606	
2021-04-01	RONCADOR	7-RO-60HP-RJS	5502,36	828,76	46,05	240,61	6,569863013698631	891,5259157591195	0,9295972055891664	
2021-05-01	RONCADOR	7-RO-60HP-RJS	5623,54	851,41	42,66	247,18	6,652054794520549	886,2005003880143	0,9607419535728295	
2021-06-01	RONCADOR	7-RO-60HP-RJS	5923,98	892,5	49,34	237,69	6,736986301369864	880,7541377101654	1,0	
2021-07-01	RONCADOR	7-RO-60HP-RJS	5828,89	880,73	45,99	223,47	6,819178082191781	875,5374191577864	1,0	
2021-08-01	RONCADOR	7-RO-60HP-RJS	5076,18	771,24	35,81	231,22	6,904109589041097	870,2017568059196	0,8862772270546094	
2021-09-01	RONCADOR	7-RO-60HP-RJS	5174,38	786,59	36,07	198,93	6,989041095890411	864,9211374275438	0,9094355149412616	
2021-10-01	RONCADOR	7-RO-60HP-RJS	4941,6	746,75	38,9	245,31	7,07123287671233	859,8625168745048	0,8684527879111943	
2021-11-01	RONCADOR	7-RO-60HP-RJS	2618,21	394,03	22,24	128,54	7,156164383561643	854,6878911127225	0,46102209250561665	
2021-12-01	RONCADOR	7-RO-60HP-RJS	2508,89	371,95	26,93	120,19	7,238356164383562	849,7303902716654	0,4377270770333219	
2022-01-01	RONCADOR	7-RO-60HP-RJS	5024,52	740,38	58,46	268,81	7,323287671232878	844,658779203113	0,8765433074625779	
2022-02-01	RONCADOR	7-RO-60HP-RJS	4074,99	603,07	44,8	215,35	7,4082191780821915	839,6384128050488	0,7182496546165328	
2022-03-01	RONCADOR	7-RO-60HP-RJS	4393,91	648,2	50,38	240,73	7,484931506849316	835,1473284175513	0,776150480213136	
2022-04-01	RONCADOR	7-RO-60HP-RJS	4687,16	699,98	45,22	248,09	7,569863013698631	830,2224920870001	0,8431233876119176	
2022-05-01	RONCADOR	7-RO-60HP-RJS	4952,97	746,31	41,15	246,11	7,652054794520549	825,5033427697775	0,9040665995317918	
2022-06-01	RONCADOR	7-RO-60HP-RJS	4861,2	733,98	38,89	229,94	7,736986301369864	820,6745985888397	0,8943617863427087	
2022-07-01	RONCADOR	7-RO-60HP-RJS	4981,43	760,49	31,5	256,83	7,819178082191781	816,047159676845	0,9319191801380136	
2022-08-01	RONCADOR	7-RO-60HP-RJS	2999,88	457,32	19,62	181,0	7,904109589041097	811,3118818049245	0,5636796529869632	
2022-09-01	RONCADOR	7-RO-60HP-RJS	4298,88	657,38	26,09	200,39	7,989041095890411	806,6231265208163	0,8149778730439552	
2022-10-01	RONCADOR	7-RO-60HP-RJS	4485,31	687,99	25,11	244,63	8,07123287671233	802,129311688301	0,8577045994640646	
2022-11-01	RONCADOR	7-RO-60HP-RJS	5388,35	836,6	20,08	170,59	8,156164383561643	797,5302350821061	1,0	
2022-12-01	RONCADOR	7-RO-60HP-RJS	5213,01	792,56	36,25	222,12	8,238356164383562	793,1220332895286	0,9992913659362134	
2023-01-01	RONCADOR	7-RO-60HP-RJS	4685,0	716,03	28,83	258,89	8,323287671232878	788,6102328045047	0,9079643786178244	
2023-02-01	RONCADOR	7-RO-60HP-RJS	464,03	71,78	1,99	31,27	8,408219178082192	784,1418915950435	0,09153955523787975	
2023-03-01	RONCADOR	7-RO-60HP-RJS	0,0	0,0	0,0	0,0	8,484931506849316	780,1428348326021	0,0	
2023-04-01	RONCADOR	7-RO-60HP-RJS	15,31	0,01	2,43	1,74	8,569863013698631	775,7555886806314	1,289065801898705e-05	
2023-05-01	RONCADOR	7-RO-60HP-RJS	0,0	0,0	0,0	0,0	8,652054794520549	771,5496509981418	0,0	
2023-06-01	RONCADOR	7-RO-60HP-RJS	0,0	0,0	0,0	0,0	8,736986301369864	767,244081261954	0,0	
2023-07-01	RONCADOR	7-RO-60HP-RJS	0,0	0,0	0,0	0,0	8,819178082191781	763,116145627428	0,0	
2023-08-01	RONCADOR	7-RO-60HP-RJS	2861,65	433,88	21,09	225,58	8,904109589041097	758,890121987637	0,5717296713042053	
2023-09-01	RONCADOR	7-RO-60HP-RJS	4978,69	755,13	36,42	378,86	8,98904109589041	754,7037299478548	1,0	
2023-10-01	RONCADOR	7-RO-60HP-RJS	4231,19	638,32	34,39	319,02	9,07123287671233	750,6896249928711	0,8503114719429642	
2009-05-01	RONCADOR	7-RO-62HP-RJS	12387,62	1205,38	764,1	0,57	-2,8		0,6026900000000001	2000,0
2009-06-01	RONCADOR	7-RO-62HP-RJS	15492,71	2054,19	408,96	2,05	-2,717808219178082		1,0	2000,0
2009-07-01	RONCADOR	7-RO-62HP-RJS	16710,53	2045,16	611,61	2,04	-2,632876712328767		1,0	2000,0
2009-08-01	RONCADOR	7-RO-62HP-RJS	17346,49	1877,85	880,03	1,88	-2,547945205479452		0,938925	2000,0
2009-09-01	RONCADOR	7-RO-62HP-RJS	16367,84	1857,04	745,23	1,85	-2,4657534246575343		0,92852	2000,0
2009-10-01	RONCADOR	7-RO-62HP-RJS	17062,99	1898,93	813,87	1,9	-2,3808219178082193		0,949465	2000,0
2009-11-01	RONCADOR	7-RO-62HP-RJS	16796,58	1951,23	719,21	1,95	-2,2986301369863016		0,975615	2000,0
2009-12-01	RONCADOR	7-RO-62HP-RJS	16524,19	2014,69	612,45	0,44	-2,2136986301369865		1,0	2000,0
2010-01-01	RONCADOR	7-RO-62HP-RJS	16348,67	2089,12	510,11	0,0	-2,1287671232876715		1,0	2000,0
2010-02-01	RONCADOR	7-RO-62HP-RJS	16230,88	2085,01	495,5	0,0	-2,052054794520548		1,0	2000,0
2010-03-01	RONCADOR	7-RO-62HP-RJS	15941,32	2063,95	470,52	0,0	-1,967123287671233		1,0	2000,0
2010-04-01	RONCADOR	7-RO-62HP-RJS	15562,59	2041,59	432,66	0,0	-1,8849315068493153		1,0	2000,0
2010-05-01	RONCADOR	7-RO-62HP-RJS	15264,36	1992,83	434,01	0,0	-1,8000000000000003		0,9964149999999999	2000,0
2010-06-01	RONCADOR	7-RO-62HP-RJS	15600,89	2035,07	445,27	0,0	-1,7178082191780826		1,0	2000,0
2010-07-01	RONCADOR	7-RO-62HP-RJS	15602,78	2004,73	475,92	0,0	-1,6328767123287675		1,0	2000,0
2010-08-01	RONCADOR	7-RO-62HP-RJS	15751,85	2007,68	496,67	0,59	-1,5479452054794525		1,0	2000,0
2010-09-01	RONCADOR	7-RO-62HP-RJS	16125,24	2027,12	536,58	0,47	-1,4657534246575348		1,0	2000,0
2010-10-01	RONCADOR	7-RO-62HP-RJS	15899,59	2068,01	459,82	1,61	-1,3808219178082197		1,0	2000,0
2010-11-01	RONCADOR	7-RO-62HP-RJS	14929,25	1986,49	387,07	4,1	-1,298630136986302		0,993245	2000,0
2010-12-01	RONCADOR	7-RO-62HP-RJS	13820,72	1950,69	246,63	0,95	-1,213698630136987		0,975345	2000,0
2011-01-01	RONCADOR	7-RO-62HP-RJS	13442,79	1934,95	202,28	3,08	-1,128767123287672		1,0	1930,0
2011-02-01	RONCADOR	7-RO-62HP-RJS	13449,73	1941,2	197,14	15,16	-1,0520547945205487		1,0	1930,0
2011-03-01	RONCADOR	7-RO-62HP-RJS	13204,55	1922,95	176,4	19,42	-0,9671232876712337		0,9963471502590674	1930,0
2011-04-01	RONCADOR	7-RO-62HP-RJS	12732,44	1855,84	168,45	18,74	-0,8849315068493159		0,9615751295336787	1930,0
2011-05-01	RONCADOR	7-RO-62HP-RJS	13120,21	1906,49	179,46	16,51	-0,8000000000000008		0,9878186528497409	1930,0
2011-06-01	RONCADOR	7-RO-62HP-RJS	12938,36	1888,75	168,29	21,56	-0,717808219178083		0,9786269430051814	1930,0
2011-07-01	RONCADOR	7-RO-62HP-RJS	13263,87	1926,04	182,75	34,27	-0,632876712328768		0,9979481865284974	1930,0
2011-08-01	RONCADOR	7-RO-62HP-RJS	13146,62	1919,64	170,5	38,65	-0,5479452054794529		0,9946321243523316	1930,0
2011-09-01	RONCADOR	7-RO-62HP-RJS	13115,21	1911,05	174,1	55,74	-0,4657534246575351		0,9901813471502591	1930,0
2011-10-01	RONCADOR	7-RO-62HP-RJS	13141,31	1920,47	168,83	212,33	-0,38082191780822006		0,9950621761658032	1930,0
2011-11-01	RONCADOR	7-RO-62HP-RJS	13073,25	1911,78	166,7	126,29	-0,29863013698630225		0,990559585492228	1930,0
2011-12-01	RONCADOR	7-RO-62HP-RJS	12573,42	1863,46	135,56	109,36	-0,2136986301369872		0,9655233160621762	1930,0
2012-01-01	RONCADOR	7-RO-62HP-RJS	12339,59	1828,06	133,78	116,68	-0,12876712328767215		0,947181347150259	1930,0
2012-02-01	RONCADOR	7-RO-62HP-RJS	12211,13	1809,92	131,5	139,48	-0,04931506849315159		0,9377823834196891	1930,0
2012-03-01	RONCADOR	7-RO-62HP-RJS	12464,77	1853,01	128,73	105,72	0,035616438356163474		0,9601088082901554	1930,0
2012-04-01	RONCADOR	7-RO-62HP-RJS	12465,12	1855,92	125,88	97,68	0,11780821917808128		0,9545715117915872	1944,2440687515568
2012-05-01	RONCADOR	7-RO-62HP-RJS	12398,58	1835,65	135,57	112,6	0,20273972602739634		0,9635883267963911	1905,0147754517975
2012-06-01	RONCADOR	7-RO-62HP-RJS	12222,59	1804,13	139,1	115,16	0,2849315068493141		0,9659092709408171	1867,8048283383152
2012-07-01	RONCADOR	7-RO-62HP-RJS	12062,69	1777,28	140,53	188,92	0,3698630136986292		0,9711286321677666	1830,1180102503324
2012-08-01	RONCADOR	7-RO-62HP-RJS	11921,27	1752,57	142,76	194,73	0,4547945205479442		0,9773467183887221	1793,1916760198776
2012-09-01	RONCADOR	7-RO-62HP-RJS	11600,36	1737,99	106,32	231,0	0,536986301369862		0,9885243280489002	1758,1661378333072
2012-10-01	RONCADOR	7-RO-62HP-RJS	11161,37	1679,32	95,2	250,57	0,6219178082191771		0,9748232846377838	1722,6917190678173
